timestamp,temperature,pressure,flow,anomaly
2026-07-01T10:54:24.093602+00:00,24.097,2.4432,9.2164,0
2026-07-01T10:54:24.093602+00:00,23.986,2.5295,9.2714,0
2026-07-01T10:54:24.093602+00:00,24.26,2.5004,9.4311,0
2026-07-01T10:54:24.093602+00:00,24.744,2.4116,9.3306,0
2026-07-01T10:54:24.093602+00:00,23.995,2.5583,9.3722,0
2026-07-01T10:54:24.093602+00:00,24.054,2.4933,9.249,0
2026-07-01T10:54:24.093602+00:00,24.309,2.556,9.4372,0
2026-07-01T10:54:24.093602+00:00,24.662,2.6077,9.4826,1
2026-07-01T10:54:24.093602+00:00,23.441,3.0184,9.249,1
2026-07-01T10:54:24.093602+00:00,24.18,3.6819,9.4142,1
2026-07-01T10:54:24.093602+00:00,24.589,4.355,9.2311,1
2026-07-01T10:54:24.093602+00:00,25.103,4.1151,9.1055,1
2026-07-01T10:54:24.093602+00:00,24.241,3.8106,9.3819,1
2026-07-01T10:54:24.093602+00:00,25.061,3.5902,9.3878,1
2026-07-01T10:54:24.093602+00:00,24.763,3.2539,9.3436,1
2026-07-01T10:54:24.093602+00:00,24.737,3.1324,9.3363,1
2026-07-01T10:54:24.093602+00:00,25.193,2.8212,9.361,1
2026-07-01T10:54:24.093602+00:00,25.359,2.4468,9.3053,1
2026-07-01T10:54:24.093602+00:00,30.487,2.5716,9.4796,1
2026-07-01T10:54:24.093602+00:00,37.114,2.5571,9.3619,1
2026-07-01T10:54:24.093602+00:00,42.692,2.4634,9.417,1
2026-07-01T10:54:24.093602+00:00,48.229,2.6199,9.3937,1
2026-07-01T10:54:24.093602+00:00,54.52,2.6265,9.3977,1
2026-07-01T10:54:24.093602+00:00,59.641,2.5902,9.6973,1
2026-07-01T10:54:24.093602+00:00,60.027,2.5799,9.243,1
2026-07-01T10:54:24.093602+00:00,60.981,2.5383,9.4739,1
2026-07-01T10:54:24.093602+00:00,60.496,2.5782,9.4578,1
2026-07-01T10:54:24.093602+00:00,60.416,2.4928,9.5463,1
2026-07-01T10:54:24.093602+00:00,56.424,2.6317,9.2831,1
2026-07-01T10:54:24.093602+00:00,49.111,2.5808,9.4378,1
2026-07-01T10:54:24.093602+00:00,41.138,2.5642,9.654,1
2026-07-01T10:54:24.093602+00:00,33.446,2.5986,9.6194,1
2026-07-01T10:54:24.093602+00:00,26.561,2.6131,9.4632,0
2026-07-01T10:54:24.093602+00:00,25.917,2.4901,9.3866,0
2026-07-01T10:54:24.093602+00:00,25.756,2.5542,9.6589,0
2026-07-01T10:54:24.093602+00:00,25.807,2.6255,9.4608,0
2026-07-01T10:54:24.093602+00:00,25.72,2.5276,9.4669,0
2026-07-01T10:54:24.093602+00:00,26.071,2.6403,9.7124,1
2026-07-01T10:54:24.093602+00:00,25.918,1.8408,9.6274,1
2026-07-01T10:54:24.093602+00:00,26.785,1.0354,9.3694,1
2026-07-01T10:54:24.093602+00:00,25.41,1.0359,9.7491,1
2026-07-01T10:54:24.093602+00:00,25.977,1.0962,9.7632,1
2026-07-01T10:54:24.093602+00:00,25.568,1.0318,9.7279,1
2026-07-01T10:54:24.093602+00:00,26.655,1.0553,9.7788,1
2026-07-01T10:54:24.093602+00:00,26.787,1.2197,9.7984,1
2026-07-01T10:54:24.093602+00:00,26.325,1.0644,9.8142,1
2026-07-01T10:54:24.093602+00:00,26.475,1.8044,9.7064,1
2026-07-01T10:54:24.093602+00:00,25.797,2.5712,9.6761,0
2026-07-01T10:54:24.093602+00:00,26.268,2.619,9.7813,0
2026-07-01T10:54:24.093602+00:00,25.833,2.604,9.8458,0
2026-07-01T10:54:24.093602+00:00,25.626,2.6314,9.6503,0
2026-07-01T10:54:24.093602+00:00,25.532,2.6001,9.8626,0
2026-07-01T10:54:24.093602+00:00,26.331,2.6258,9.8472,0
2026-07-01T10:54:24.093602+00:00,26.551,2.6456,9.8392,1
2026-07-01T10:54:24.093602+00:00,25.162,1.8657,9.9511,1
2026-07-01T10:54:24.093602+00:00,25.746,1.1472,9.8407,1
2026-07-01T10:54:24.093602+00:00,26.618,0.9778,9.9232,1
2026-07-01T10:54:24.093602+00:00,26.032,1.1821,10.0825,1
2026-07-01T10:54:24.093602+00:00,25.095,1.0608,10.3596,1
2026-07-01T10:54:24.093602+00:00,26.141,1.1152,10.1767,1
2026-07-01T10:54:24.093602+00:00,26.054,1.1358,10.3476,1
2026-07-01T10:54:24.093602+00:00,24.438,1.0647,10.1101,1
2026-07-01T10:54:24.093602+00:00,22.269,1.8007,10.3868,1
2026-07-01T10:54:24.093602+00:00,20.884,2.6328,10.3158,1
2026-07-01T10:54:24.093602+00:00,18.635,2.5442,10.1597,1
2026-07-01T10:54:24.093602+00:00,17.708,2.5808,10.414,1
2026-07-01T10:54:24.093602+00:00,16.728,2.6011,10.2687,1
2026-07-01T10:54:24.093602+00:00,15.894,2.6146,10.4127,1
2026-07-01T10:54:24.093602+00:00,15.901,2.5965,10.5353,1
2026-07-01T10:54:24.093602+00:00,16.417,2.6072,10.704,1
2026-07-01T10:54:24.093602+00:00,17.463,2.5966,10.3703,1
2026-07-01T10:54:24.093602+00:00,17.509,2.5993,10.2578,1
2026-07-01T10:54:24.093602+00:00,19.315,2.4651,10.5776,1
2026-07-01T10:54:24.093602+00:00,21.477,2.6804,10.3719,1
2026-07-01T10:54:24.093602+00:00,23.097,2.5791,10.7351,1
2026-07-01T10:54:24.093602+00:00,24.656,2.6222,10.7102,0
2026-07-01T10:54:24.093602+00:00,24.997,2.5636,10.6988,0
2026-07-01T10:54:24.093602+00:00,25.519,2.591,10.5969,0
2026-07-01T10:54:24.093602+00:00,25.27,2.6556,10.5116,0
2026-07-01T10:54:24.093602+00:00,25.46,2.4861,10.7951,0
2026-07-01T10:54:24.093602+00:00,25.317,2.511,10.6042,0
2026-07-01T10:54:24.093602+00:00,25.112,2.549,10.7531,0
2026-07-01T10:54:24.093602+00:00,24.289,2.5096,10.1325,0
2026-07-01T10:54:24.093602+00:00,24.325,2.4362,10.4899,0
2026-07-01T10:54:24.093602+00:00,24.548,2.566,10.8524,0
2026-07-01T10:54:24.093602+00:00,24.496,2.5787,10.7358,0
2026-07-01T10:54:24.093602+00:00,25.029,2.5908,10.8216,0
2026-07-01T10:54:24.093602+00:00,24.766,2.5122,10.6308,0
2026-07-01T10:54:24.093602+00:00,24.606,2.4984,10.5736,0
2026-07-01T10:54:24.093602+00:00,24.219,2.616,10.6594,0
2026-07-01T10:54:24.093602+00:00,24.46,2.5557,10.6121,0
2026-07-01T10:54:24.093602+00:00,24.58,2.612,10.9265,0
2026-07-01T10:54:24.093602+00:00,25.002,2.5569,10.7253,0
2026-07-01T10:54:24.093602+00:00,23.796,2.5302,10.5384,0
2026-07-01T10:54:24.093602+00:00,24.155,2.5192,10.7658,0
2026-07-01T10:54:24.093602+00:00,24.439,2.4687,10.954,1
2026-07-01T10:54:24.093602+00:00,24.487,2.56,9.8435,1
2026-07-01T10:54:24.093602+00:00,24.657,2.6116,8.9541,1
2026-07-01T10:54:24.093602+00:00,23.88,2.574,8.1762,1
2026-07-01T10:54:24.093602+00:00,29.645,2.595,7.2464,1
2026-07-01T10:54:24.093602+00:00,35.472,2.5089,6.3126,1
2026-07-01T10:54:24.093602+00:00,42.017,2.4968,5.3422,1
2026-07-01T10:54:24.093602+00:00,47.542,2.5166,4.5702,1
2026-07-01T10:54:24.093602+00:00,53.048,2.5407,3.7816,1
2026-07-01T10:54:24.093602+00:00,58.92,2.4623,3.1346,1
2026-07-01T10:54:24.093602+00:00,58.33,2.4742,2.0529,1
2026-07-01T10:54:24.093602+00:00,59.094,2.4668,2.9953,1
2026-07-01T10:54:24.093602+00:00,58.681,2.4487,3.4061,1
2026-07-01T10:54:24.093602+00:00,58.834,2.5062,4.5168,1
2026-07-01T10:54:24.093602+00:00,54.241,2.4534,5.4292,1
2026-07-01T10:54:24.093602+00:00,47.316,2.5477,6.2053,1
2026-07-01T10:54:24.093602+00:00,39.321,2.5028,7.1523,1
2026-07-01T10:54:24.093602+00:00,31.642,3.13,8.1908,1
2026-07-01T10:54:24.093602+00:00,24.622,3.6346,8.8982,1
2026-07-01T10:54:24.093602+00:00,23.775,4.3424,9.3493,1
2026-07-01T10:54:24.093602+00:00,23.867,3.9012,10.2884,1
2026-07-01T10:54:24.093602+00:00,23.564,3.775,10.4298,1
2026-07-01T10:54:24.093602+00:00,22.934,3.4277,10.4454,1
2026-07-01T10:54:24.093602+00:00,23.702,3.2324,10.4398,1
2026-07-01T10:54:24.093602+00:00,24.115,2.8915,10.3959,1
2026-07-01T10:54:24.093602+00:00,24.266,2.6295,10.2165,1
2026-07-01T10:54:24.093602+00:00,24.326,2.4517,10.4345,0
2026-07-01T10:54:24.093602+00:00,24.202,2.4586,10.6544,0
2026-07-01T10:54:24.093602+00:00,23.428,2.4294,10.2338,0
2026-07-01T10:54:24.103421+00:00,23.238,2.3981,10.487,0
2026-07-01T10:54:24.103421+00:00,24.15,2.4371,10.1872,0
2026-07-01T10:54:24.103421+00:00,24.039,2.4476,9.9451,0
2026-07-01T10:54:24.103421+00:00,24.725,2.394,10.0977,0
2026-07-01T10:54:24.103421+00:00,24.266,2.5741,10.0397,0
2026-07-01T10:54:24.103421+00:00,23.614,2.5193,10.1016,0
2026-07-01T10:54:24.103421+00:00,24.195,2.456,9.9697,0
2026-07-01T10:54:24.103421+00:00,24.676,2.4172,10.0684,0
2026-07-01T10:54:24.103421+00:00,24.403,2.3667,9.8092,0
2026-07-01T10:54:24.103421+00:00,24.508,2.3894,9.9298,0
2026-07-01T10:54:24.103421+00:00,24.652,2.4247,9.9813,0
2026-07-01T10:54:24.103421+00:00,24.597,2.3559,9.8177,0
2026-07-01T10:54:24.103421+00:00,24.715,2.4408,9.9816,0
2026-07-01T10:54:24.103421+00:00,25.232,2.5093,9.8369,0
2026-07-01T10:54:24.103421+00:00,24.522,2.4479,10.0535,0
2026-07-01T10:54:24.103421+00:00,24.188,2.4287,9.6827,0
2026-07-01T10:54:24.103421+00:00,25.125,2.3283,9.5705,0
2026-07-01T10:54:24.103421+00:00,25.091,2.489,9.7736,0
2026-07-01T10:54:24.103421+00:00,25.59,2.4334,9.8168,0
2026-07-01T10:54:24.103421+00:00,24.597,2.447,9.826,0
2026-07-01T10:54:24.103421+00:00,25.173,2.41,9.597,0
2026-07-01T10:54:24.103421+00:00,25.156,2.3465,9.7299,0
2026-07-01T10:54:24.103421+00:00,25.356,2.3421,9.6966,0
2026-07-01T10:54:24.103421+00:00,25.44,2.3335,9.4025,0
2026-07-01T10:54:24.103421+00:00,25.434,2.3311,9.4795,1
2026-07-01T10:54:24.103421+00:00,25.621,2.3617,13.1156,1
2026-07-01T10:54:24.103421+00:00,25.487,2.5218,16.5146,1
2026-07-01T10:54:24.103421+00:00,26.108,2.4432,14.9402,1
2026-07-01T10:54:24.103421+00:00,25.479,2.3971,13.7845,1
2026-07-01T10:54:24.103421+00:00,25.439,2.4202,12.8365,1
2026-07-01T10:54:24.103421+00:00,25.536,2.3951,12.0936,1
2026-07-01T10:54:24.103421+00:00,25.631,2.3596,11.7113,1
2026-07-01T10:54:24.103421+00:00,26.763,2.4901,10.807,1
2026-07-01T10:54:24.103421+00:00,25.96,2.4444,10.7558,1
2026-07-01T10:54:24.103421+00:00,26.181,2.3955,10.2958,1
2026-07-01T10:54:24.103421+00:00,26.1,2.4174,10.1758,1
2026-07-01T10:54:24.103421+00:00,25.321,2.4296,10.0455,1
2026-07-01T10:54:24.103421+00:00,26.251,2.3623,9.6862,1
2026-07-01T10:54:24.103421+00:00,26.564,2.3447,9.9247,1
2026-07-01T10:54:24.103421+00:00,26.571,2.5089,9.6205,1
2026-07-01T10:54:24.103421+00:00,25.748,2.4803,9.2082,1
2026-07-01T10:54:24.103421+00:00,25.963,2.3804,9.3839,1
2026-07-01T10:54:24.103421+00:00,25.729,2.4614,9.3646,1
2026-07-01T10:54:24.103421+00:00,26.147,2.5175,9.5519,1
2026-07-01T10:54:24.103421+00:00,26.22,2.3697,9.3942,0
2026-07-01T10:54:24.103421+00:00,26.336,2.3388,9.3101,1
2026-07-01T10:54:24.103421+00:00,26.912,2.9813,9.1528,1
2026-07-01T10:54:24.103421+00:00,26.153,3.5373,9.3063,1
2026-07-01T10:54:24.103421+00:00,26.076,4.2621,9.3462,1
2026-07-01T10:54:24.103421+00:00,26.361,3.934,9.1319,1
2026-07-01T10:54:24.103421+00:00,26.566,3.6622,9.4071,1
2026-07-01T10:54:24.103421+00:00,26.393,3.4073,9.4393,1
2026-07-01T10:54:24.103421+00:00,26.171,3.2536,9.5181,1
2026-07-01T10:54:24.103421+00:00,26.178,2.9732,9.601,1
2026-07-01T10:54:24.103421+00:00,26.592,2.7218,9.3802,1
2026-07-01T10:54:24.103421+00:00,26.442,2.4532,9.2265,0
2026-07-01T10:54:24.103421+00:00,25.5,2.4744,9.4773,0
2026-07-01T10:54:24.103421+00:00,25.621,2.4415,9.6573,0
2026-07-01T10:54:24.103421+00:00,26.421,2.4727,9.5215,0
2026-07-01T10:54:24.103421+00:00,25.425,2.4854,9.7539,0
2026-07-01T10:54:24.103421+00:00,25.671,2.4605,9.5332,0
2026-07-01T10:54:24.103421+00:00,25.789,2.3619,9.4089,0
2026-07-01T10:54:24.103421+00:00,25.534,2.4297,9.1566,0
2026-07-01T10:54:24.103421+00:00,26.441,2.4582,9.3775,0
2026-07-01T10:54:24.103421+00:00,26.062,2.5321,9.2586,0
2026-07-01T10:54:24.103421+00:00,26.085,2.5,9.5754,0
2026-07-01T10:54:24.103421+00:00,25.48,2.4415,9.5651,0
2026-07-01T10:54:24.103421+00:00,25.429,2.4041,9.2418,0
2026-07-01T10:54:24.103421+00:00,24.701,2.5114,9.8282,0
2026-07-01T10:54:24.103421+00:00,26.557,2.4706,9.245,0
2026-07-01T10:54:24.103421+00:00,25.602,2.5528,9.5602,0
2026-07-01T10:54:24.103421+00:00,25.283,2.4205,9.6677,0
2026-07-01T10:54:24.103421+00:00,25.691,2.3878,9.7114,0
2026-07-01T10:54:24.103421+00:00,25.151,2.5059,9.7206,0
2026-07-01T10:54:24.103421+00:00,25.978,2.4694,9.899,0
2026-07-01T10:54:24.103421+00:00,24.903,2.3516,9.7117,0
2026-07-01T10:54:24.103421+00:00,25.137,2.4863,9.6352,0
2026-07-01T10:54:24.103421+00:00,24.638,2.5419,9.6685,0
2026-07-01T10:54:24.103421+00:00,25.462,2.4997,9.8562,1
2026-07-01T10:54:24.103421+00:00,25.257,1.7397,9.8378,1
2026-07-01T10:54:24.103421+00:00,31.009,0.9906,9.834,1
2026-07-01T10:54:24.103421+00:00,36.659,0.9371,9.8348,1
2026-07-01T10:54:24.103421+00:00,42.261,0.9916,9.6735,1
2026-07-01T10:54:24.103421+00:00,48.055,0.9942,9.7774,1
2026-07-01T10:54:24.103421+00:00,53.926,0.9654,9.9511,1
2026-07-01T10:54:24.103421+00:00,59.24,0.9204,9.9606,1
2026-07-01T10:54:24.103421+00:00,59.428,0.9922,9.8319,1
2026-07-01T10:54:24.103421+00:00,60.384,1.7074,10.1742,1
2026-07-01T10:54:24.103421+00:00,59.732,2.4811,10.1178,1
2026-07-01T10:54:24.103421+00:00,59.493,2.4451,10.0139,1
2026-07-01T10:54:24.103421+00:00,55.684,2.5315,10.2967,1
2026-07-01T10:54:24.103421+00:00,48.071,2.5075,10.1522,1
2026-07-01T10:54:24.103421+00:00,40.194,2.5341,9.8681,1
2026-07-01T10:54:24.103421+00:00,31.509,2.486,9.9966,1
2026-07-01T10:54:24.103421+00:00,24.452,2.4137,10.1364,0
2026-07-01T10:54:24.103421+00:00,24.395,2.4674,10.3028,0
2026-07-01T10:54:24.103421+00:00,24.544,2.6637,10.4575,0
2026-07-01T10:54:24.103421+00:00,24.008,2.5941,10.242,0
2026-07-01T10:54:24.103421+00:00,24.589,2.578,10.4375,0
2026-07-01T10:54:24.103421+00:00,23.496,2.5282,10.1411,0
2026-07-01T10:54:24.103421+00:00,24.024,2.5913,10.4497,0
2026-07-01T10:54:24.103421+00:00,24.022,2.597,10.4363,0
2026-07-01T10:54:24.103421+00:00,24.32,2.5952,10.3546,0
2026-07-01T10:54:24.103421+00:00,24.02,2.5053,10.273,0
2026-07-01T10:54:24.103421+00:00,23.87,2.5809,10.5078,0
2026-07-01T10:54:24.103421+00:00,23.907,2.5601,10.3629,0
2026-07-01T10:54:24.103421+00:00,23.843,2.5314,10.518,0
2026-07-01T10:54:24.103421+00:00,23.269,2.5844,10.4588,0
2026-07-01T10:54:24.103421+00:00,23.972,2.6196,10.6056,0
2026-07-01T10:54:24.103421+00:00,23.624,2.5505,10.4463,0
2026-07-01T10:54:24.103421+00:00,23.634,2.6142,10.4876,0
2026-07-01T10:54:24.103421+00:00,23.907,2.6975,10.509,0
2026-07-01T10:54:24.103421+00:00,23.813,2.549,10.6472,0
2026-07-01T10:54:24.103421+00:00,23.44,2.5528,10.7179,0
2026-07-01T10:54:24.103421+00:00,23.938,2.5132,10.3926,0
2026-07-01T10:54:24.103421+00:00,23.039,2.4786,10.9398,0
2026-07-01T10:54:24.103421+00:00,24.046,2.6371,10.7337,0
2026-07-01T10:54:24.103421+00:00,23.789,2.5568,10.9383,0
2026-07-01T10:54:24.103421+00:00,24.296,2.6441,10.6253,0
2026-07-01T10:54:24.103421+00:00,24.025,2.5443,10.5508,0
2026-07-01T10:54:24.103421+00:00,23.622,2.5559,10.8322,0
2026-07-01T10:54:24.103421+00:00,23.556,2.5081,10.5989,0
2026-07-01T10:54:24.103421+00:00,24.373,2.5939,10.3454,0
2026-07-01T10:54:24.103421+00:00,23.649,2.5801,10.5515,0
2026-07-01T10:54:24.103421+00:00,24.056,2.6784,10.7106,0
2026-07-01T10:54:24.103421+00:00,25.068,2.5907,10.549,0
2026-07-01T10:54:24.103421+00:00,23.613,2.5497,10.892,0
2026-07-01T10:54:24.103421+00:00,23.512,2.5949,10.6921,0
2026-07-01T10:54:24.103421+00:00,24.128,2.5556,10.5674,0
2026-07-01T10:54:24.103421+00:00,24.442,2.6355,10.5333,0
2026-07-01T10:54:24.103421+00:00,24.194,2.5855,10.9345,0
2026-07-01T10:54:24.103421+00:00,23.883,2.5696,10.6509,0
2026-07-01T10:54:24.103421+00:00,23.926,2.6358,10.6954,0
2026-07-01T10:54:24.103421+00:00,24.918,2.5968,10.8532,0
2026-07-01T10:54:24.103421+00:00,24.57,2.5494,10.4853,1
2026-07-01T10:54:24.103421+00:00,24.44,3.2118,10.706,1
2026-07-01T10:54:24.103421+00:00,24.347,3.827,10.7763,1
2026-07-01T10:54:24.103421+00:00,24.25,4.3209,10.3212,1
2026-07-01T10:54:24.103421+00:00,24.577,4.1306,10.5744,1
2026-07-01T10:54:24.103421+00:00,25.111,3.9539,10.652,1
2026-07-01T10:54:24.103421+00:00,24.401,3.6145,10.6684,1
2026-07-01T10:54:24.103421+00:00,25.258,3.2671,10.6178,1
2026-07-01T10:54:24.103421+00:00,24.589,3.071,10.5197,1
2026-07-01T10:54:24.103421+00:00,25.016,2.8215,10.6338,1
2026-07-01T10:54:24.103421+00:00,25.079,2.5644,10.3719,0
2026-07-01T10:54:24.103421+00:00,25.04,2.5975,10.6263,0
2026-07-01T10:54:24.103421+00:00,24.814,2.6573,10.2388,0
2026-07-01T10:54:24.103421+00:00,25.155,2.6031,10.5515,0
2026-07-01T10:54:24.103421+00:00,25.173,2.5904,10.3099,1
2026-07-01T10:54:24.103421+00:00,24.468,1.7568,10.2708,1
2026-07-01T10:54:24.103421+00:00,25.224,1.1012,10.7429,1
2026-07-01T10:54:24.103421+00:00,25.585,1.0636,10.4501,1
2026-07-01T10:54:24.103421+00:00,25.451,1.0892,10.2526,1
2026-07-01T10:54:24.103421+00:00,25.75,0.9899,10.2256,1
2026-07-01T10:54:24.103421+00:00,25.865,1.0297,10.4118,1
2026-07-01T10:54:24.103421+00:00,25.835,1.1253,10.3289,1
2026-07-01T10:54:24.103421+00:00,25.873,1.1403,10.3854,1
2026-07-01T10:54:24.103421+00:00,25.328,1.8559,10.4136,1
2026-07-01T10:54:24.103421+00:00,26.156,2.5166,10.3778,0
2026-07-01T10:54:24.103421+00:00,25.304,2.6714,10.3837,0
2026-07-01T10:54:24.103421+00:00,25.654,2.5986,10.1297,0
2026-07-01T10:54:24.103421+00:00,26.187,2.5743,9.9722,0
2026-07-01T10:54:24.103421+00:00,26.113,2.5429,10.1212,0
2026-07-01T10:54:24.103421+00:00,26.062,2.5505,10.0438,0
2026-07-01T10:54:24.103421+00:00,25.734,2.4797,9.9037,0
2026-07-01T10:54:24.103421+00:00,26.572,2.5977,10.0841,0
2026-07-01T10:54:24.103421+00:00,26.584,2.5911,10.0421,0
2026-07-01T10:54:24.103421+00:00,25.018,2.5707,10.1346,0
2026-07-01T10:54:24.103421+00:00,26.365,2.5555,10.0609,0
2026-07-01T10:54:24.103421+00:00,26.51,2.4997,9.8547,1
2026-07-01T10:54:24.103421+00:00,25.901,1.8824,9.812,1
2026-07-01T10:54:24.103421+00:00,25.935,0.9415,9.8013,1
2026-07-01T10:54:24.103421+00:00,26.812,1.1031,9.821,1
2026-07-01T10:54:24.103421+00:00,25.916,1.082,9.8456,1
2026-07-01T10:54:24.103421+00:00,26.465,1.1052,9.9578,1
2026-07-01T10:54:24.103421+00:00,26.107,1.0744,9.4607,1
2026-07-01T10:54:24.103421+00:00,25.958,1.0199,9.7626,1
2026-07-01T10:54:24.103421+00:00,25.959,1.0642,9.7943,1
2026-07-01T10:54:24.103421+00:00,26.555,1.7588,9.7188,1
2026-07-01T10:54:24.103421+00:00,25.907,2.5963,9.8479,0
